175,"אַהֲרוֹן","ʼAhărôwn","a-har-one'","of uncertain derivation;","Aharon, the brother of Moses","Aaron."
176,"אוֹ","ʼôw","o","presumed to be the 'constructive' or genitival form of אַו ; short for 185 (אַוָּה);","desire (and so probably in Proverbs 31:4); hence (by way of alternative) or, also if","also, and, either, if, at the least, [idiom] nor, or, otherwise, then, whether."
177,"אוּאֵל","ʼÛwʼêl","oo-ale'","from 176 (אוֹ) and 410 (אֵל); wish of God;","Uel, and Israelite","Uel."
178,"אוֹב","ʼôwb","obe","from the same as 1 (אָב) (apparently through the idea of prattling a father's name);","properly, a mumble, i.e. a water skin (from its hollow sound); hence a necromancer (ventriloquist, as from a jar)","bottle, familiar spirit."
179,"אוֹבִיל","ʼôwbîyl","o-beel'","probably from 56 (אָבַל); mournful;","Obil, an Ishmaelite","Obil."
180,"אוּבָל","ʼûwbâl","oo-bawl'","or (shortened) אֻבָל ; from 2986 (יָבַל) (in the sense of 2988 (יָבָל));","a stream","river."
181,"אוּד","ʼûwd","ood","from an unused root meaning to rake together;","a poker (for turning or gathering embers)","(fire-) brand."
182,"אוֹדוֹת","ʼôwdôwth","o-doth'","or (shortened) אֹדוֹת (only thus in the plural); from the same as 181 (אוּד);","turnings (i.e. occasions); (adverb) on account of","(be-) cause, concerning, sake."
183,"אָוָה","ʼâvâh","aw-vaw'","a primitive root;","to wish for","covet, (greatly) desire, be desirous, long, lust (after)."
184,"אָוָה","ʼâvâh","aw-vaw'","a primitive root;","to extend or mark out","point out."
185,"אַוָּה","ʼavvâh","av-vaw'","from 183 (אָוָה);","longing","desire, lust after, pleasure."
186,"אוּזַי","ʼÛwzay","oo-zah'-ee","perhaps by permutation for 5813 (עֻזִּי), strong;","Uzai, an Israelite","Uzai."
187,"אוּזָל","ʼÛwzâl","oo-zawl'","of uncertain derivation;","Uzal, a son of Joktan","Uzal."
188,"אוֹי","ʼôwy","o'-ee","probably from 183 (אָוָה) (in the sense of crying out after);","lamentation; also interjectionally Oh!","alas, woe."
189,"אֱוִי","ʼĔvîy","ev-ee'","probably from 183 (אָוָה); desirous;","Evi, a Midianitish chief","Evi."
190,"אוֹיָה","ʼôwyâh","o-yaw'","feminine of 188 (אוֹי)","{lamentation; also interjectionally Oh!}","woe."
191,"אֱוִיל","ʼĕvîyl","ev-eel'","from an unused root (meaning to be perverse);","(figuratively) silly","fool(-ish) (man)."
192,"אֱוִיל מְרֹדַךְ","ʼĔvîyl Mᵉrôdak","ev-eel' mer-o-dak'","of Aramaic derivation and probably meaning soldier of Merodak;","Evil-Merodak, a Babylonian king","Evil-merodach."
193,"אוּל","ʼûwl","ool","from an unused root meaning to twist, i.e. (by implication) be strong;","the body (as being rolled together); also powerful","mighty, strength."
194,"אוּלַי","ʼûwlay","oo-lah'ee","or (shortened) אֻלַי; from 176 (אוֹ);","if not; hence perhaps","if so be, may be, peradventure, unless."
195,"אוּלַי","ʼÛwlay","oo-lah'ee","of Persian derivation;","the Ulai (or Eulaeus), a river of Persia","Ulai."
196,"אֱוִלִי","ʼĕvilîy","ev-ee-lee'","from 191 (אֱוִיל);","silly, foolish; hence (morally) impious","foolish."
197,"אוּלָם","ʼûwlâm","oo-lawm'","or (shortened), אֻלָם ; from 481 (אָלַם) (in the sense of tying);","a vestibule (as bound to the building)","porch."
198,"אוּלָם","ʼÛwlâm","oo-lawm'","appar, from 481 (אָלַם) (in the sense of dumbness); solitary;","Ulam, the name of two Israelites","Ulam."
199,"אוּלָם","ʼûwlâm","oo-lawm'","apparently a variation of 194 (אוּלַי);","however or on the contrary","as for, but, howbeit, in very deed, surely, truly, wherefore."
200,"אִוֶּלֶת","ʼivveleth","iv-veh'-leth","from the same as 191 (אֱוִיל);","silliness","folly, foolishly(-ness)."
201,"אוֹמָר","ʼÔwmâr","o-mawr'","from 559 (אָמַר); talkative;","Omar, a grandson of Esau","Omar."
202,"אוֹן","ʼôwn","one","probably from the same as 205 (אָוֶן) (in the sense of effort, but successful);","ability, power, (figuratively) wealth","force, goods, might, strength, substance."
203,"אוֹן","ʼÔwn","one","the same as 202 (אוֹן);","On, an Israelite","On."
204,"אוֹן","ʼÔwn","one","or (shortened); אֹן; of Egyptian derivation;","On, a city of Egypt","On."
205,"אָוֶן","ʼâven","aw-ven'","from an unused root perhaps meaning properly, to pant (hence, to exert oneself, usually in vain; to come to naught);","strictly nothingness; also trouble. vanity, wickedness; specifically an idol","affliction, evil, false, idol, iniquity, mischief, mourners(-ing), naught, sorrow, unjust, unrighteous, vain, vanity, wicked(-ness). Compare 369 (אַיִן)."
206,"אָוֶן","ʼÂven","aw'-ven","the same as 205 (אָוֶן); idolatry;","Aven, the contemptuous synonym of three places, one in Coele-Syria, one in Egypt (On), and one in Palestine (Bethel)","Aven. See also 204 (אוֹן), 1007 (בֵּית אָוֶן)."
207,"אוֹנוֹ","ʼÔwnôw","o-no'","or (shortened) אֹנוֹ; prolonged from 202 (אוֹן); strong;","Ono, a place in Palestine","Ono."
208,"אוֹנָם","ʼÔwnâm","o-nawm'","a variation of 209 (אוֹנָן); strong;","Onam, the name of an Edomite and of an Israelite","Onam."
209,"אוֹנָן","ʼÔwnân","o-nawn'","a variation of 207 (אוֹנוֹ); strong;","Onan, a son of Judah","Onan."
210,"אוּפָז","ʼÛwphâz","oo-fawz'","perhaps a corruption of 211 (אוֹפִיר);","Uphaz, a famous gold region","Uphaz."
211,"אוֹפִיר","ʼÔwphîyr","o-feer'","or (shortened) אֹפִיר; and אוֹפִר; of uncertain derivation;","Ophir, the name of a son of Joktan, and of a gold region in the East","Ophir."
212,"אוֹפָן","ʼôwphân","o-fawn'","or (shortened) אֹפָן; from an unused root meaning to revolve;","a wheel","wheel."
213,"אוּץ","ʼûwts","oots","a primitive root;","to press; (by implication) to be close, hurry, withdraw","(make) haste(-n, -y), labor, be narrow."
214,"אוֹצָר","ʼôwtsâr","o-tsaw'","from 686 (אָצַר);","a depository","armory, cellar, garner, store(-house), treasure(-house) (-y)."
215,"אוֹר","ʼôwr","ore","a primitive root;","to be (causative, make) luminous (literally and metaphorically)","[idiom] break of day, glorious, kindle, (be, en-, give, show) light (-en, -ened), set on fire, shine."
216,"אוֹר","ʼôwr","ore","from 215 (אוֹר);","illumination or (concrete) luminary (in every sense, including lightning, happiness, etc.)","bright, clear, [phrase] day, light (-ning), morning, sun."
217,"אוּר","ʼûwr","ore","from 215 (אוֹר);","flame; hence (in the plural) the East (as being the region of light)","fire, light. See also 224 (אוּרִים)."
218,"אוּר","ʼÛwr","oor","the same as 217 (אוּר);","Ur, a place in Chaldaea; also an Israelite","Ur."
219,"אוֹרָה","ʼôwrâh","o-raw'","feminine of 216 (אוֹר);","luminousness, i.e. (figuratively) prosperity; also a plant (as being bright)","herb, light."
220,"אֲוֵרָה","ʼăvêrâh","av-ay-raw'","by transposition for 723 (אֻרְוָה);","a stall","cote."
221,"אוּרִי","ʼÛwrîy","oo-ree'","from 217 (אוּר); fiery;","Uri, the name of three Israelites","Uri."
222,"אוּרִיאֵל","ʼÛwrîyʼêl","oo-ree-ale'","from 217 (אוּר) and 410 (אֵל); flame of God;","Uriel, the name of two Israelites","Uriel."
223,"אוּרִיָּה","ʼÛwrîyâh","oo-ree-yaw'","or (prolonged) אוּרִיָּהוּ ; from 217 (אוּר) and 3050 (יָהּ); flame of Jah;","Urijah, the name of one Hittite and five Israelites","Uriah, Urijah."
224,"אוּרִים","ʼÛwrîym","oo-reem'","plural of 217 (אוּר); lights;","Urim, the oracular brilliancy of the figures in the high-priest's breastplate","Urim."
225,"אוּת","ʼûwth","ooth","a primitive root;","properly, to come, i.e. (implied) to assent","consent."
226,"אוֹת","ʼôwth","oth","probably from 225 (אוּת) (in the sense of appearing);","a signal (literally or figuratively), as aflag, beacon, monument, omen, prodigy, evidence, etc.","mark, miracle, (en-) sign, token."
227,"אָז","ʼâz","awz","a demonstrative adverb;","at that time or place; also as a conjunction, therefore","beginning, for, from, hitherto, now, of old, once, since, then, at which time, yet."
228,"אֲזָא","ʼăzâʼ","az-zaw'","(Aramaic) or אֲזָה (Aramaic);","to kindle; (by implication) to heat","heat, hot."
229,"אֶזְבַּי","ʼEzbay","ez-bah'ee","probably from 231 (אֵזוֹב); hyssop-like;","Ezbai, an Israelite","Ezbai."
230,"אֲזָד","ʼăzâd","az-zawd'","(Aramaic) of uncertain derivation;","firm","be gone."
231,"אֵזוֹב","ʼêzôwb","ay-zobe'","probably of foreign derivation;","hyssop","hyssop."
232,"אֵזוֹר","ʼêzôwr","ay-zore'","from 246 (אֲזִקִּים);","something girt; a belt, also a band","girdle."
233,"אֲזַי","ʼăzay","az-ah'ee","probably from 227 (אָז);","at that time","then."
234,"אַזְכָּרָה","ʼazkârâh","az-kaw-raw'","from 2142 (זָכַר);","a reminder; specifically remembrance-offering","memorial."
235,"אָזַל","ʼâzal","aw-zal'","a primitive root;","to go away, hence, to disappear","fail, gad about, go to and fro (but in Ezekiel 27:19 the word is rendered by many 'from Uzal,' by others 'yarn'), be gone (spent)."
236,"אֲזַל","ʼăzal","az-al'","(Aramaic) the same as 235 (אָזַל);","to depart","go (up)."
237,"אֶזֶל","ʼezel","eh'-zel","from 235 (אָזַל); departure;","Ezel, a memorial stone in Palestine","Ezel."
238,"אָזַן","ʼâzan","aw-zan'","a primitive root; probably to expand; but used only as a denominative from 241 (אֹזֶן);","to broaden out the ear (with the hand), i.e. (by implication) to listen","give (perceive by the) ear, hear(-ken). See 239 (אָזַן)."
239,"אָזַן","ʼâzan","aw-zan'","a primitive root (rather identical with 238 (אָזַן) through the idea of scales as if two ears);","to weigh, i.e. (figuratively) ponder","give good heed."
240,"אָזֵן","ʼâzên","aw-zane'","from 238 (אָזַן);","a spade or paddle (as having a broad end)","weapon."
241,"אֹזֶן","ʼôzen","o'-zen","from 238 (אָזַן);","broadness. i.e. (concrete) the ear (from its form in man)","[phrase] advertise, audience, [phrase] displease, ear, hearing, [phrase] show."
242,"אֻזֵּן שֶׁאֱרָה","ʼUzzên Sheʼĕrâh","ooz-zane' sheh-er-aw'","from 238 (אָזַן) and 7609 (שֶׁאֱרָה); plot of Sheerah (i.e. settled by him);","Uzzen-Sheerah, a place in Palestine","Uzzen-sherah."
243,"אַזְנוֹת תָּבוֹר","ʼAznôwth Tâbôwr","az-noth' taw-bore'","from 238 (אָזַן) and 8396 (תָּבוֹר); flats (i.e. tops) of Tabor (i.e. situated on it);","Aznoth-Tabor, a place in Palestine","Aznoth-tabor."
244,"אׇזְנִי","ʼOznîy","oz-nee'","from 241 (אֹזֶן); having (quick) ears;","Ozni, an Israelite; also an Oznite (collectively), his descendant","Ozni, Oznites."
245,"אֲזַנְיָה","ʼĂzanyâh","az-an-yaw'","from 238 (אָזַן) and 3050 (יָהּ); heard by Jah;","Azanjah, an Israelite","Azaniah."
246,"אֲזִקִּים","ʼăziqqîym","az-ik-keem'","a variation for 2131 (זִיקָה);","manacles","chains."
247,"אָזַר","ʼâzar","aw-zar'","a primitive root;","to belt","bind (compass) about, gird (up, with)."
248,"אֶזְרוֹעַ","ʼezrôwaʻ","ez-ro'-a","a variation for 2220 (זְרוֹעַ);","the arm","arm."
249,"אֶזְרָח","ʼezrâch","ez-rawkh'","from 2224 (זָרַח) (in the sense of springing up);","a spontaneous growth, i.e. native (tree or persons)","bay tree, (home-) born (in the land), of the (one's own) country (nation)."
250,"אֶזְרָחִי","ʼEzrâchîy","ez-raw-khee'","patronymic from 2246 (חֹבָב);","an Ezrachite or descendant of Zerach","Ezrahite."
251,"אָח","ʼâch","awkh","a primitive word;","a brother (used in the widest sense of literal relationship and metaphorical affinity or resemblance (like father))","another, brother(-ly); kindred, like, other. Compare also the proper names beginning with 'Ah-' or 'Ahi-'."
252,"אַח","ʼach","akh","(Aramaic) corresponding to 251 (אָח)","{a brother (used in the widest sense of literal relationship and metaphorical affinity or resemblance)}","brother."
253,"אָח","ʼâch","awkh","a variation for 162 (אֲהָהּ);","Oh! (expressive of grief or surprise)","ah, alas."
254,"אָח","ʼâch","awkh","of uncertain derivation;","a fire-pot or chafing dish","hearth."
255,"אֹחַ","ʼôach","o'-akh","probably from 253 (אָח);","a howler or lonesome wild animal","doleful creature."
256,"אַחְאָב","ʼAchʼâb","akh-awb'","once (by contraction) אֶחָב (Jeremiah 29:22); from 251 (אָח) and 1 (אָב); brother (i.e. friend) of (his) father;","Achab, the name of a king of Israel and of a prophet at Babylon","Ahab."
257,"אַחְבָן","ʼAchbân","akh-bawn'","from 251 (אָח) and 995 (בִּין); brother (i.e. possessor) of understanding;","Achban, an Israelite","Ahban."
258,"אָחַד","ʼâchad","aw-khad'","perhaps a primitive root;","to unify, i.e. (figuratively) collect (one's thoughts)","go one way or other."
259,"אֶחָד","ʼechâd","ekh-awd'","a numeral from 258 (אָחַד);","properly, united, i.e. one; or (as an ordinal) first","a, alike, alone, altogether, and, any(-thing), apiece, a certain, (dai-) ly, each (one), [phrase] eleven, every, few, first, [phrase] highway, a man, once, one, only, other, some, together,"
260,"אָחוּ","ʼâchûw","aw'-khoo","of uncertain (perhaps Egyptian) derivation;","a bulrush or any marshy grass (particularly that along the Nile)","flag, meadow."
261,"אֵחוּד","ʼÊchûwd","ay-khood'","from 258 (אָחַד); united;","Echud, the name of three Israelites","Ehud."
262,"אַחְוָה","ʼachvâh","akh-vaw'","from 2331 (חָוָה) (in the sense of 2324 (חֲוָא));","an utterance","declaration."
263,"אַחֲוָה","ʼachăvâh","akh-av-aw'","(Aramaic) corresponding to 262 (אַחְוָה);","solution (of riddles)","showing."
264,"אַחֲוָה","ʼachăvâh","akh-av-aw'","from 251 (אָח);","fraternity","brotherhood."
265,"אֲחוֹחַ","ʼĂchôwach","akh-o'-akh","by reduplication from 251 (אָח); brotherly;","Achoach, an Israelite","Ahoah."
266,"אֲחוֹחִי","ʼĂchôwchîy","akh-o-khee'","patronymic from 264 (אַחֲוָה);","an Achochite or descendant of Achoach","Ahohite."
267,"אֲחוּמַי","ʼĂchûwmay","akh-oo-mah'-ee","perhaps from 251 (אָח) and 4325 (מַיִם); brother (i.e. neighbour) of water;","Achumai, an Israelite","Ahumai."
268,"אָחוֹר","ʼâchôwr","aw-khore'","or (shortened) אָחֹר ; from 299 (אֲחִירַע);","the hinder part; hence (adverb) behind, backward; also (as facing north) the West","after(-ward), back (part, -side, -ward), hereafter, (be-) hind(-er part), time to come, without."
269,"אָחוֹת","ʼâchôwth","aw-khoth'","irregular feminine of 251 (אָח);","a sister (used very widely (like brother), literally and figuratively)","(an-) other, sister, together."
270,"אָחַז","ʼâchaz","aw-khaz'","a primitive root;","to seize (often with the accessory idea of holding in possession)","[phrase] be affrighted, bar, (catch, lay, take) hold (back), come upon, fasten, handle, portion, (get, have or take) possess(-ion)."
271,"אָחָז","ʼÂchâz","aw-khawz'","from 270 (אָחַז); possessor;","Achaz, the name of a Jewish king and of an Israelite","Ahaz."
272,"אֲחֻזָּה","ʼăchuzzâh","akh-ooz-zaw'","feminine passive participle from 270 (אָחַז);","something seized, i.e. a possession (especially of land)","possession."
273,"אַחְזַי","ʼAchzay","akh-zah'ee","from 270 (אָחַז); seizer;","Achzai, an Israelite","Ahasai."
274,"אֲחַזְיָה","ʼĂchazyâh","akh-az-yaw'","or (prolonged) אֲחַזְיָהוּ ; from 270 (אָחַז) and 3050 (יָהּ); Jah has seized;","Achazjah, the name of a Jewish and an Israelite king","Ahaziah."
275,"אֲחֻזָּם","ʼĂchuzzâm","akh-ooz-zawm'","from 270 (אָחַז); seizure;","Achuzzam, an Israelite","Ahuzam."
276,"אֲחֻזַּת","ʼĂchuzzath","akh-ooz-zath'","a variation of 272 (אֲחֻזָּה); possession;","Achuzzath, a Philistine","Ahuzzath."
277,"אֲחִי","ʼĂchîy","akh-ee'","from 251 (אָח); brotherly;","Achi, the name of two Israelites","Ahi."
278,"אֵחִי","ʼÊchîy","ay-khee'","probably the same as 277 (אֲחִי);","Echi, an Israelite","Ehi."
279,"אֲחִיאָם","ʼĂchîyʼâm","akh-ee-awm'","from 251 (אָח) and 517 (אֵם); brother of the mother (i.e. uncle);","Achiam, an Israelite","Ahiam."
280,"אֲחִידָה","ʼăchîydâh","akh-ee-daw'","(Aramaic) corresponding to 2420 (חִידָה),","an enigma","hard sentence."
281,"אֲחִיָּה","ʼĂchîyâh","akh-ee-yaw","or (prolonged) אֲחִיָּהוּ ; from 251 (אָח) and 3050 (יָהּ); brother (i.e. worshipper) of Jah;","Achijah, the name of nine Israelites","Ahiah, Ahijah."
282,"אֲחִיהוּד","ʼĂchîyhûwd","akh-ee-hood'","from 251 (אָח) and 1935 (הוֹד); brother (i.e. possessor) of renown;","Achihud, an Israelite","Ahihud."
283,"אַחְיוֹ","ʼAchyôw","akh-yo'","prolonged from 251 (אָח); brotherly;","Achio, the name of three Israelites","Ahio."
284,"אֲחִיחֻד","ʼĂchîychud","akh-ee-khood'","from 251 (אָח) and 2330 (חוּד); brother of a riddle (i.e. mysterious);","Achichud, an Israelite","Ahihud."
285,"אֲחִיטוּב","ʼĂchîyṭûwb","akh-ee-toob'","from 251 (אָח) and 2898 (טוּב); brother of goodness;","Achitub, the name of several priests","Ahitub."
